name,movie_id
Arne Birkenstock,256314
Nomura Kazuya,334376
Kazuchika Kise,334376
Charles Poekel,285020
Joanna Hogg,64655
Egor Baranov,371507
Christian Klandt,138735
Anne Sewitsky,71482
Steven C. Miller,326425
Ted Post,180929
William K.L. Dickson ,105153
José Antonio de la Loma,299165
Don Hertzfeldt,303867
Anne Émond,103502
Fred Olen Ray,28138
Jim Wynorski,28138
Ben Stiller,329833
Daniel Lind Lagerlöf,24712
Daniel Lind Lagerlöf,24713
Daniel Lind Lagerlöf,267048
Blake Vincent Kueny,368239
Adam Deacon,68419
Daniel Toland,68419
Philip Saville,250096
Michael Schultz,195752
Arto Lehkamo,79236
Zoltan Spirandelli,179308
Ron Oliver,142635
Matt Lipsey,245739
Gonzalo Bendala,331351
Robert Carlyle,283596
Tina Mabry,193309
Tibor Takács,17306
Phillip Baribeau,338614
Howy Parkins,359983
Masaaki Akahori,135799
Kenji Uchida,57440
Johnnie To,32517
Gordon Chan,47647
Giancarlo Romitelli,150677
Wladyslaw Starewicz,139238
Nadav Lapid,270646
Daniel Lee,157239
Eric Tsang,52776
Patrick Kong,52776
Chung Shu-Kai,52776
Robert Young,29960
Mark Neale,357681
Christian Ditter,259694
Ben Miller,105952
Arthur Allen,361025
Ralf Westhoff,271433
Park Heung-sik,348689
Anders Johannes Bukh,302797
Sonny Mallhi,347944
Charles Band,1877
Albert Band,1877
Adam Carolla,291537
Nate Adams,291537
Mitch Schauer,372631
Atsushi Takahashi,201223
J. Clay Tweel,319152
Bryan Carberry,319152
Curtis Harrington,26702
Álvaro Longoria,359746
Patrick Ryan,323149
Alex R. Johnson,253286
Sofya Skya,185497
Robert Crombie,185497
Nick Read,341045
Mark Franchetti,341045
William Beaudine,89645
Jason Krawczyk,279690
Fletcher Markle,249567
Joy Mathew,178314
Alan Myerson,74057
Elio Petri,47240
Sylvia Chang,104194
Chen Kuo-Fu,104194
Hou Hsiao-hsien,104194
Arvin Chen,104194
Ya-chuan Hsiao,104194
Wen-Tang Cheng,104194
Hou Chi-jan,104194
Chang Tso-chi,104194
Leon Dai,104194
Cheng Yu-Chieh,104194
Hou Hsiao-hsien,104171
Hou Hsiao-hsien,87953
Hou Hsiao-hsien,159862
Pao Hsueh-Li,66759
Harold Becker,75808
Matthew A. Cherry,79781
Terence Hill,9287
Mark DiSalle,34421
James Yukich,108228
Michael Williams,323968
Eitan Reuven,120172
Arthur Vincie,177112
Richard Williams,36748
Arthur Pierson,229056
Gregory Hatanaka,284460
Stephan Apelgren,168112
Thomas J. Tobin,126947
Gustaf Edgren,67927
Jeffrey Mandel,30452
Dagen Merrill,356482
Jang Jae-hyun,360551
Kim Jung-Hoon,359460
Carlos Sorin,69985
Celso R. García,268854
Stéphane Lapointe,312993
Detlev Buck,52116
Ian Power,80041
Andy Wolk,13755
Tomáš Vorel,140733
Vladek Zankovsky,346472
Edward D. Murphy,30644
Maurizio Nichetti,131897
Takashi Yamazaki,282069
Takashi Yamazaki,282070
Dean Jones,373541
Geoffrey Enthoven,252028
Carl Bessai,299585
Ere Kokkonen,36771
Spede Pasanen,55776
Ere Kokkonen,62898
Ere Kokkonen,62896
Ere Kokkonen,62897
Ere Kokkonen,62894
Spede Pasanen,145912
Ere Kokkonen,55558
Ere Kokkonen,36767
Ere Kokkonen,36766
Ere Kokkonen,36765
Gregg Champion,40836
Michael Tiddes,351819
Camillo Mastrocinque,58074
Massimo Troisi,56975
Camillo Mastrocinque,56068
Camillo Mastrocinque,66177
Irving Pichel,94641
Irving Pichel,53834
Irving Pichel,44099
Irving Pichel,84085
Irving Pichel,177790
D.A. Pennebaker,373481
Chris Hegedus,373481
D.A. Pennebaker,143437
Jean-Luc Godard,143437
Richard Leacock,143437
D.A. Pennebaker,26028
Chris Hegedus,26028
D.A. Pennebaker,26360
Chris Hegedus,26360
David Dawkins,26360
D.A. Pennebaker,139230
Chris Hegedus,139230
Nick Doob,140595
Chris Hegedus,140595
Rick McKay,140595
D.A. Pennebaker,140595
Andy Picheta,140595
Gus Van Sant,273085
David Bowie,273085
Julien Temple,273085
Jordan Vogt-Roberts,63160
Paul Reubens,20363
Marty Callner,20363
James Franco,83728
Steve Barron,55534
Philly de Lacey,358532
Riccardo Pellizzeri,358532
Tom Ford,340666
Chris Long,339339
Susan Lambert,339888
Stefan Moore,339888
Sean McAllister,359204
Tom Anton,149232
Nisha Ganatra,237710
Abbas Fahdel,345139
Hank Braxtan,356483
Josh Bear,356486
Sean Anders,274167
Jason Moore,266294
Rick Minnich,169382
Ekachai Uekrongtham,46914
Norma Bailey,310972
Sean McNamara,363486
Ron Oliver,348634
Ron Oliver,363484
James Head,363482
Mark Jean,328848
Kyle Rankin,343284
Kristoffer Tabori,361751
Terry Ingram,362886
David MacKay,360604
Craig Pryce,363476
Sam Irvin,363478
John Bradshaw,363479
Jonathan Wright,363480
Peter Sullivan,363483
Alex Zamm,360603
Mike Rohl,366630
Harvey Crossland,366631
Mariah Carey,366018
R. Winer,79720
António-Pedro Vasconcelos,336681
Jennifer Yuh Nelson,140300
Alessandro Carloni,140300
Yoshiyuki Tomino,16308
Yoshiyuki Tomino,16157
Noboru Ishiguro,154738
Tomoyuki Furumaya,45528
Jang Hyeon-su,21442
Stanley Nelson,319089
Norihiro Koizumi,62691
Nick Nevern,281524
Isshin Inudô,72443
Hans Canosa,58550
Ten Shimoyama,95164
Zhang Yibai,95164
Yee Chin-Yen,95164
Jeff Adachi,160297
Kazuya Konaka,58551
Masahiro Takada,72592
Chang You-jeong,64882
Lee Sang-Il,61888
Young-jae Lee,142499
Kim Jung-Hoon,63465
Kentarô Ôtani,85377
David Schisgall,41835
Masahiko Nagasawa,100923
Tarô Ohtani,138853
Yang Yun-ho,38000
Sang-yong Lee,45079
Fumihiko Sori,72505
Ryotaro Muramatsu,286007
Kentaro Moriya,56232
Kota Yoshida,67560
Chi Y. Lee,108646
Alfonso Pineda Ulloa,64228
Johnnie To,41198
Wai Ka-Fai,41198
Roger Melvin,80618
Han Jae-rim,114661
Agustín Díaz Yanes,32695
Yu Nakai,313676
Im Kyung-soo,38011
Min Kyu-dong,116488
Fred Olen Ray,314283
George Erschbamer,26381
Daisuke Tengan,206155
Leehom Wang,49704
Makoto Tezuka,47331
Bae Hyeong-jun,159230
Pang Eun-jin,138665
Byun Sung-hyun,171587
Taisuke  Kawamura,189151
Brad Leong,169068
Hwang In-Ho,92499
Joji Matsuoka,232420
Jin Yimeng,212640
Kevin Conner,311093
Christian Vincent,13739
Valentin Vaala,260583
Bruno Podalydès,343702
Cullen Blaine,31127
Jon Hess,40800
Paul Lynch,62768
John Rawlins,70702
Alik Sakharov,372981
Sara Bordo,320587
Mark Christopher,106222
Gregg Araki,200998
Randy Redroad,73526
Jules Bass,26537
"Arthur Rankin, Jr.",26537
Carlos Sorin,128070
Trey Edward Shults,323929
Irving Reis,45166
Marcel Varnel,60481
Robert Z. Leonard,229005
James W. Horne,82036
Charley Rogers,82036
Hal Roach,82036
Leslie Howard,43788
Robert Stevenson,43823
Bryan Lefler,102051
Stanislav Govorukhin,364833
Zhang Yimou,50542
Ali Taner Baltaci,24426
Cem Yılmaz,24426
Jules Bass,40246
"Arthur Rankin, Jr.",40246
John Bradshaw,141976
Christie Will,299578
Michael Scott,239180
Brian K. Roberts,352209
Paula Ortiz,350849
Oliver Dieckmann,141476
Iram Parveen Bilal,373976
Adam Alleca,344041
Dennie Gordon,220488
Rich Christiano,291348
Larry Yang,335205
Russ Parr,37715
Fez Ortega,70712
Monica Mingo,161482
Sanjay Leela Bhansali,362045
John Klein,278706
Will Zens,96985
Keith Parmer,256687
Christoforos Papakaliatis,350845
Mohammad Rasoulof,191731
Sergio Leone,43020
Chito S. Roño,127642
Alessandro Siani,315319
Alessandro Genovesi,298722
Zack Bernbaum,370835
Vittorio De Sica,61464
Vittorio De Sica,60116
Vittorio De Sica,278122
Vittorio De Sica,299143
Vittorio De Sica,113936
Vittorio De Sica,166888
John McKenna,339934
Gabriel Clarke,339934
Jeff Bleckner,60895
Britni West,316179
Frank Borzage,217250
Nick Hurran,373977
Miguel Gomes,254736
Wang Bing,91067
Wang Bing,128230
Hiroyuki Yamashita,347201
Ralf Gregan,66772
Günter Vaessen,66772
John Magary,253258
Arthur Cullipher,326415
Paul Frees,89751
Mimmo Cattarinich,26550
Vipul Amrutlal Shah,20360
Francis Mankiewicz,373357
Christopher Ray,342927
Nonzee Nimibutr,68507
Michael Karen,272426
Guan Hu,357940
Peter Sasdy,41032
Jonathan Miller,292523
Henrique Goldman,28997
Malu De Martino,73976
Monique Gardenberg,37817
Toni Venturi,82745
Paulo Machline,85389
Esmir Filho,73919
Jun'ya Satô,69846
Zdravko Šotra,55138
María Ripoll,300601
Derek Franson,100274
Shunichi Hirano,372821
David Mackay,145711
Nicole Conn,107257
Lawrence Silverstein,267319
Tsuneo Kobayashi,317442
Josh Feldman,261157
Sonia Anderson,79708
Norbert A. Myles,114018
Robert McCallum,267955
Amos Gitai,352200
Alexandra Leclère,366566
Carlos Stevens,337075
Benjamin Carland,309811
Phillip Borsos,281291
Ding Sheng,362154
Shin Dong-yeop,16632
Oh Ki-hwan,20969
Luc Dionne,16147
Joyce E. Bernal,214129
Takahiro Miki,140054
Takahiro Miki,129745
Mae Czarina Cruz,252981
Li Yu,63064
Kôji Maeda,81560
Jeong Yoon-soo,41186
Tedi Sarafian,279998
Isao Yukisada,36185
Hans-Christian Schmid,9375
Ryoo Seung-jin,36164
Kim Hyun-suk,53514
Hiroshi Shinagawa,40119
Akihiko Shiota,292264
Jung Ji-woo ,118451
Hur Jin-Ho  ,54225
Oh Ki-hwan,54225
Min Kyu-dong,54225
Byeon Hyeok,54225
Yoo Yeong-sik,54225
Kensaku Watanabe,40121
Ya-che Yang,119273
Gen Takahashi,39493
Junichi Mori,99188
Yeon-woo Lee,252067
Isao Yukisada,52870
Eric Wirix,201386
Anastasia Lapsui,341517
Markku Lehmuskallio,341517
Spike Jonze,282879
Kim Gordon,282879
Roman Coppola,282879
Lance Bangs,282879
Spike Jonze,315534
Margus Paju,339944
Danny Steinmann,40241
Burr Steers,58431
Richard Friedenberg,31078
Nayan Padrai,58887
Daniel Lusko,172767
William Beaudine,89145
William Dieterle,151911
Sergey Loznitsa,163890
Fred Niblo,95134
Dorothy Arzner,95134
William A. Wellman,99729
Ray Taylor,181426
Ralph Nelson,44459
Susanne Zanke,153717
Beeban Kidron,289673
Ari Novak,337208
William K. Howard,262234
Mamoru Oshii,302026
David Howard,182035
R.G. Springsteen,102288
Ida Lupino,121197
Carlos Bolado,272095
Dearbhla Walsh,211354
Mark L. Lester,49172
Fred Olen Ray,83880
Bruce Beresford,38920
Jack Cardiff,26199
Maurice Elvey,175822
Erik Lamens,21167
Dorothée Van Den Berghe,66068
Nicolas Provost,84479
Hilde Van Mieghem,20226
Guy Lee Thys,132561
Jan Verheyen,44751
Fien Troch,68360
Tamar van den Dop,68444
Guy Lee Thys,276608
Ivan Boeckmans,276608
Pieter Van Hees,12135
Dominique Deruddere,76202
Jan Verheyen,61935
Stijn Coninx,17486
Hilde Van Mieghem,69740
Gert Embrechts,123005
Dominique Deruddere,47587
Hans Herbots,42748
Hans Van Nuffel,60775
Frank van Mechelen,22034
Joël Vanhoebrouck,150041
Hans Herbots,66066
Frank van Mechelen,80469
Guy Goossens,56950
Danny Deprez,299856
Frank van Mechelen,20388
Erik Van Looy,24524
Hans Herbots,17902
Dorothée Van Den Berghe,53103
Jakob Verbruggen,80153
Danny Deprez,210320
Hilde Van Mieghem,209414
Patrice Toye,139270
Jan Verheyen,10509
Miel Van Hoogenbemt,52738
Pieter Van Hees,22454
Fien Troch,141145
Kadir Balci,73628
André Delvaux,86482
Mark Punt,164366
Guido Pieters,94630
Harry Kümel,280437
Robbe De Hert,287344
Hans Herbots,374698
Filip Van Neyghem,218238
Kaat Beels,73222
Caroline Strubbe,142085
André van Duren,75578
Hugo Claus,52260
Jan Verheyen,36712
Indra Siera,35639
Jan Gruyaert,63044
Raoul Walsh,74436
Dragan Bjelogrlić,255647
André Hunebelle,54832
André Hunebelle,111480
André Hunebelle,44478
Walter Woodman,215908
Patrick Cederberg,215908
Pier Paolo Pasolini,122619
Giuseppe Bertolucci,122619
Pier Paolo Pasolini,48848
Giovanni Bonfanti,48848
Greg Lamberson,27548
Christine Nielsen,211220
Paul Catalanotto,324930
Gennaro Nunziante,374416
Roy Ward Baker,65777
Roy Ward Baker,39288
Roy Ward Baker,4459
Roy Ward Baker,80082
Roy Ward Baker,152393
William Beaudine,110457
Derek Savage,325712
Erik Canuel,317198
Daisy von Scherler Mayer,84105
Paul Hoen,286987
Özcan Deniz,271954
Kim Jin-Yeong,54330
Yeşim Ustaoğlu,129119
Michel Poulette,328480
Erhan Kozan,284250
Calvin Lee Reeder,82655
Özcan Deniz,325134
Calvin Lee Reeder,159109
Sean Byrne,354216
Mathew Levin II,376358
Gavin O'Connor,174751
Won Tae-yeon,45098
Simon J. Smith,57718
Thomas Frickel,132873
Lisa Immordino Vreeland,333360
Rohit Shetty,370665
Andrew Erwin,333596
Jon Erwin,333596
Jerry Jameson,331190
Jerry Dugan,299553
John Lyde,360055
Tom Gianas,336313
Ross Shuman,336313
Kostas Ouzas,296244
Nick Kozakis,296244
Adirley Queirós,256959
Michael Winterbottom,127363
Maria Lease,28859
Miguel Ferrari,168379
Jason Zada,329440
Sanjay Leela Bhansali,41518
Hakan Yonat,277934
Özcan Deniz,141901
Kwon Chil-in,94555
William Berke,46494
William Berke,50669
Fred M. Wilcox,242354
Dario Argento,39436
Wolfgang Becker,277968
Yvan Attal,127894
Mani Ratnam,37460
Paul Hoen,27621
Prabhu Deva,102632
Brian Brough,279973
Shashanka Ghosh,291157
Bejoy Nambiar,275269
Siddharth Anand,283589
Amanda Wilder,258100
Kevin Connor,30117
Kevin Connor,86068
Park Jin-Pyo,313628
Stuart Gillard,138038
Henry Koster,43856
Shuhei Morita,118026
Álvaro Brechner,284050
Xiaoling Zhu,105991
Kristina Grozeva,287497
Petar Valchanov,287497
Jonathon Narducci,320420
Kazuki Omori,77194
Hilda Hidalgo,77855
Yoshio Kuroda,48661
Masayuki Miyaji,204755
Julian Jarrold,16075
Hirotsugu Kawasaki,74842
Valeria Sarmiento,122198
Jorge Paixão da Costa,173928
Nizou Yamamoto,24154
Sunao Katabuchi,59297
Amir Escandari,254277
Ha Jung-woo,321191
Eiichirō Hasumi,349176
Mikko Niskanen,374883
Mika Kaurismäki,350554
Isaac Florentine,325173
Sydney Gilliat,118236
Radley Metzger,124122
Etienne Périer,49719
Volker Schlöndorff,198667
Cyll Farney,197053
Géza von Cziffra,197053
Burt Balaban,113700
Henry Cornelius,83119
Guy Hamilton,16912
John Guillermin,225834
Alejandro Jodorowsky,86942
Hubert Frank,74884
Jacques Deray,60181
Stipe Delić,143355
Joanna Hogg,29982
Miquel Pujol,215408
Lawrence Roeck,362703
Jason Banker,289190
Dhavala Satyam,54657
Eduardo Schuldt,347767
Debs Gardner-Paterson,57393
Yi-Jung Hua,67339
Bruce Hendricks,253353
Peyton Reed,32643
Mark Monroe,31237
Christian Sesma,342502
Jim Wynorski,55949
Norman Foster,222932
Donald G. Jackson,103851
Leonardo Pieraccioni,243442
Sébastien Betbeder,196398
Vanessa Lapa,267310
Curtis Crawford,256735
Anatole Litvak,5953
Anatole Litvak,266249
Anatole Litvak,354105
Anatole Litvak,258384
Anatole Litvak,259325
Anatole Litvak,61046
Frank Capra,159849
Anatole Litvak,159849
Anatole Litvak,193321
Douglas Mackinnon,371759
Gabe Turner,288463
Paul Tanter,115547
Adam Nee,333675
Aaron Nee,333675
Antoine Bardou-Jacquet,272548
Jos Stelling,140229
JR,361671
Urs Odermatt,245697
Paul Tomborello,294825
Guy Debord,61662
René Viénet,31343
Kuang-chi Tu,31343
Yannick Kergoat,150049
Gilles Balbastre,150049
Laurent Tuel,13713
Fernando Ruiz,347155
Eric Lavaine,38883
Jaak Kilmi,322317
Arbo Tammiksaar,322317
Delmer Daves,236570
Grigori Kozintsev,84782
Delbert Mann,277631
Charles Randazzo,329407
Michel Hazanavicius,135307
Peter Stebbings,212753
Hooroo Jackson,358238
Chris Bell,376823
Charlotte Fantelli,303665
Daniel Petrie,104041
Josef von Sternberg,86232
Jason Barker,139712
Alexandra Weltz,139712
Tyler Hughen,106739
Kahlil Hudson,106739
Wael Ehsan,150054
Amy Berg,321974
Jean Rollin,80970
Brian Stillman,253150
Matthew Leutwyler,137333
Mélanie Laurent,371492
Cyril Dion,371492
Michael David Pate,340401
Daniel Petrie,273167
Daniel Petrie,71445
Robert Kiviat,293006
Ezra Kemp,377206
John Alexander,249926
Rasmus Heide,72054
Magnus Martens,86987
Niels Nørløv Hansen,89877
Deng Chao,270724
Ko Kyeong-Ah,286687
Jack Gold,76764
Jack Gold,151687
James Goldstone,279006
James Goldstone,284467
Jeremy Frindel,180813
Jack Anderson,356994
Dinos Dimopoulos,198890
Giuseppe Tornatore,315880
Sion Sono,340176
Stephan Rick,361854
Brad Crawford,173056
Thomas Jane,23382
Soon-Mi Yoo,286697
John McKay,85696
Michael Audley,92189
Hark Joon Lee,220075
Cecil B. DeMille,53766
William C. de Mille,130275
Terence Fisher,124527
Michal Marczak,155336
Terence Fisher,85611
Terence Fisher,3025
Wenzel Storch,76817
Ricardo Maldonado,187442
Eytan Rockaway,345875
Guy Pigden,279997
Shinya Tsukamoto,85032
Robin Blazak,68184
Laura Poitras,40768
Linda Goode Bryant,40768
Iva Radivojevic,253304
Waldemar Krzystek,79997
Bogusław Linda,77600
Youichi Mouri,79516
Maciej Pieprzyca,36620
Konrad Niewolski,26314
Tomasz Wiszniewski,176535
Marek Koterski,74921
Janusz Zaorski,153266
Antoni Krauze,78326
Marek Koterski,58553
Dariusz Gajewski,36626
Jan Kidawa-Blonski,31855
Tetsuya Nomura,13274
Morio Asaka,13274
Tensai Okamura,16907
Andrzej Wajda,209385
Ryszard Bugajski,36377
Phil Churchward,144942
Maciej Żak,176037
Ryszard Zatorski,329550
Juliusz Machulski,38941
Enrico Audenino,282768
Francesco Calabrese,282768
Marcell Jankovics,90909
Alan Gibson,93862
Jim O'Connolly,152388
Gerardo Herrero,85434
Eric Till,169009
Bernard B. Ray,285011
Jorge Olguín,110372
Harry Cleven,48431
Busby Berkeley,108246
Richard C. Kahn,133255
K. V. Anand,63654
Sreenu Vaitla,71918
Michael Curtiz,106495
F. Richard Jones,54242
James Young,54242
George Randol,190183
Jack Kemp,165462
Christian Winters,156981
William Beaudine,193439
Harry L. Fraser,257907
Oscar Micheaux,267483
Javier Ruiz Caldera,284514
Dani de la Torre,351145
Frankie Chung,38057
Jean Negulesco,113843
Keisuke Kinoshita,218221
Howard Brookner,339790
Les Blank,126423
Robert Drew,322400
Julien Duvivier,153444
Julien Duvivier,184819
Julien Duvivier,84248
Julien Duvivier,42690
Julien Duvivier,115162
Julien Duvivier,5067
Julien Duvivier,84035
Julien Duvivier,76777
Julien Duvivier,76775
Julien Duvivier,76772
Julien Duvivier,147360
Julien Duvivier,4709
Julien Duvivier,68754
Julien Duvivier,43462
Reginald Le Borg,46184
Julien Duvivier,116712
Julien Duvivier,64418
Julien Duvivier,92254
Julien Duvivier,169479
Julien Duvivier,105549
Julien Duvivier,47612
Julien Duvivier,92413
Julien Duvivier,214600
Hannes Holm,348678
Kurt Neumann,238985
Kurt Neumann,55873
Piotr Dumala,163312
Piotr Dumala,352024
Radley Metzger,67018
Stephen Purvis,24041
Gotham Chopra,134409
Clovis Cornillac,334878
Jerry Ciccoritti,173080
Rob Spera,46695
Mark Woods,84951
Jack Ersgard,57845
Charles Band,79500
Albert Band,79500
Alfonso Corona,47360
Howard R. Cohen,47363
James Lemmo,28920
Miguel Faria Jr.,359807
Robert Lamoureux,56589
Osvaldo Civirani,259835
Robert Cannan,373355
Ross Adam,373355
Spike Lee,373451
Todd Solondz,326094
Trevor Wall,276905
Tim Story,323675
Rebecca Miller,312669
Tassos Boulmetis,377565
Uğur Yücel,53301
Roberto Faenza,47367
Roberto Faenza,59264
Filippo Macelloni,59264
Bruce LaBruce,27069
Jay Oliva,366924
Royston Tan,27748
Tan Pin Pin,256102
Bobby A. Suarez,85268
Aleksey German Jr,320005
Tony Mitchell,211845
Christopher Spencer,211845
Crispin Reece,211845
David Helpern,136716
David Helpern,204269
Nathan Schiff,79911
Dominique Adams,309968
Phillip Andrew Morton,276898
Scott P. Harris,217587
Christian Ford,158431
Björn Richie Lob,46442
Werner Boote,53290
Giorgio Ferroni,187633
Giorgio Ferroni,211139
Giorgio Ferroni,95838
Shinobu Yaguchi,274817
Giorgio Ferroni,3692
Giorgio Ferroni,73477
Giorgio Ferroni,112570
Giorgio Ferroni,43036
Isaac Julien,67083
Kim Longinotto,87943
Florence Ayisi,87943
Tomás Gutiérrez Alea,162505
Sara Gómez,162505
Julio García Espinosa,162505
Thomas González Pérez,162505
Agnès Varda,63318
Vera Storozheva,85729
Michael Spiccia,255396
Dexter Fletcher,319888
Raja Menon,375290
Abhishek Kapoor,376047
Sergio Garrone,145373
Sergio Garrone,145379
Sergio Garrone,74197
Sergio Garrone,149691
Sergio Garrone,150708
Danny Bilson,222619
Albert Band,26703
Alyona Zvantsova,264036
Eduardo Mignogna,104081
Eduardo Milewicz,64462
José Luis Cuerda,65795
Martín Carranza,161024
Victoria Galardi,161024
Fernando Trueba,35411
David Marqués,109690
Luiso Berdejo,222030
Nick Broomfield,42107
Sandi Sissel,42107
Gee Malik Linton,331962
Dae-wung Lim,27428
Jay Thames,273973
Marc Furmie,301729
Will Wallace,224885
Masaaki Yuasa,165718
Maïwenn,329805
Tamás Keményffy,83617
Anne de Mare,276883
Kirsten Kelly,276883
Shinya Tsukamoto,283710
Piero Vivarelli,29351
Majid Barzegar,255575
Juan Bautista Stagnaro,127468
Habib Faisal,291154
Keith Miller,261815
Andrew Lau,44554
Roland Emmerich,273899
Bernard Rose,337029
Chen Kaige,345235
Philippe Faucon,336807
Teruo Ishii,70412
Jun Fukuda,38268
Jerzy Hoffman,35021
Yevgeni Tatarsky,301744
Vladimir Menshov,97666
Jon Jones,220029
Remo D'Souza,157293
Gianfranco De Bosio,187737
Han Jae-rim,220176
Sergei Ursuliak,377136
Jean-Xavier de Lestrade,156220
Shane Dax Taylor,67198
Nick Sandow,333387
Kevin Goetz,362057
Michael Goetz,362057
Adriana Trigiani,353378
Louie Psihoyos,300792
Timon Birkhofer,348069
Jørg M. Kundinger,348069
Takehiko Shinjō,40700
Andrew Droz Palermo,323435
Werner Herzog,360030
Joseph Tosconi,378263
Sean McNamara,291851
Banjong Pisantanakul,50938
Guy Nattiv,117316
Erez Tadmor,117316
Sue Brooks,352156
Vinayak V.V.,38677
Michel Negroponte,25366
Tim McCann,340243
Michael Caton-Jones,139777
Aleksi Salmenperä,378350
Eugène Green,281968
Shawn Ku,333658
Axelle Carolyn,224243
William Brent Bell,321258
Michael Polish,343795
Cirio H. Santiago,119586
Yoav Paz,339547
Doron Paz,339547
Pedro Costa,285697
Kevin Rafferty,138022
James Ridgeway,138022
Anne Bohlen,138022
Oliver Thompson,340255
Matt Cimber,48242
Robbie Bryan,29695
Andrea Pallaoro,217471
Adam Wingard,87737
Joe Swanberg,87737
Daniela Féjerman,44563
Inés París,44563
Gus Meins,268350
Ben Jehoshua,346170
Craig Ross Jr.,72790
Matt Hullum,279096
Marcus Robbin,145385
Sidney Miller,111561
Steve Hoover,155556
James F. Collier,275477
Ray Bengston,243794
George D. Escobar,243794
Kevin Reynolds,335778
Wayne Kopping,15391
Patrick Wright,83001
Will Allen,373472
Stephen Fingleton,329004
Giuliano Montaldo,76851
David Kyle,235450
Joshua Weigel,58500
Otto Bell,376530
David Victori,365065
Joachim Lafosse,334918
Rémi Chayé,345775
M. Night Shyamalan,114284
Nathan Silver,116306
Viking Eggeling,93521
Robert L. Collins,63505
Lloyd Richards,170934
Euzhan Palcy,96715
Franck Ekinci,340357
Christian Desmares,340357
David Paul Meyer,169721
Johannes Roberts,364116
David Miller,197785
Dan Mazer,291870
Ossie Davis,84728
Vondie Curtis-Hall,379297
Poul Bang,21266
Sidney W. Pink,21266
Robert Fuest,137533
Avi Nesher,214105
Andrei Proshkin,364427
Kelly Nyks,333377
Peter D. Hutchison,333377
Jared P. Scott,333377
Bertrand Tavernier,1998
Tetsuro Araki,68555
Tinto Brass,50124
Vladimir Popov,77294
Diederik Ebbinge,159514
Edoardo Falcone,335051
Paolo Genovese,320302
Craig Gillespie,300673
Kenji Kamiyama,18874
Mike Radford,347495
Jan Haft,171902
Andres Veiel,11089
Tara Subkoff,301325
Lee Friedlander,367536
Bret Fetzer,270397
Arto Halonen,374142
Petri Kotwica,315055
Richard Rush,42588
Helmut Käutner,10626
Raja Sen,376681
Rajshree Ojha,376681
Sudhish Kamath,376681
Suparn Verma,376681
Nalan Kumarasamy,376681
Qaushiq Mukherjee,376681
Hemant Gaba,376681
Sandeep Mohan,376681
Pratim D Gupta,376681
Abhinav Shiv Tiwari,376681
Anu Menon,376681
Carlos Márquez,53074
Jon Brewer,136296
Nikos Koundouros,47717
Mijke de Jong,58396
Maggie Kiley,344277
Max Ophüls,63766
Don Chaffey,83831
Tom Mankiewicz,265531
Christopher N. Rowley,350505
Edgardo Cozarinsky,41924
Buzz Kulik,210609
Vicente Ferraz,253020
Jesse O'Brien,360799
Alejandro Sessa,48180
Pascal Bourdiaux,35025
Marianna Kaat,201643
Lubomir Levitski,169634
Levan Gabriadze,39253
Oleg Fomin,62738
Oles Sanin,293122
Tanit Jitnukul,40356
Sathit Praditsarn,40356
Teekayu Thamnitayakul,40356
Lucian Alexandrescu,317723
Richard Griffin,122052
Angelo Pizzo,334531
José Luis Sáenz de Heredia,116714
Seth Grossman,248268
Nate Parker,339408
Mo Ogrodnik,174369
Guy Hamilton,18174
Guy Hamilton,96828
Neil Armfield,337960
Pedro Costa,46821
James Merendino,12831
Heidi Köngäs,380864
Mastan Alibhai Burmawalla,22316
Abbas Alibhai Burmawalla,22316
David Dhawan,46430
Rajat Mukherjee,166253
N. Chandra,20916
Eeshwar Nivas,142631
Satish Kaushik,210068
Deepak Sareen,232795
Subhash Ghai,39837
N. Maharajan,82575
Anubhav Sinha,64880
Deepak S. Shivdasani,305819
K Raghavendra Rao,25801
Peter McWilliams,215797
Michael Anderson,205221
Kanu Behl,266038
Will Bakke,135713
Bradford May,43735
Ermanno Olmi,298986
Marco Pontecorvo,333888
Giorgia Farina,332709
Tony Mitchell,18230
Siddharth Anand,44566
Marc Pierschel,277528
Thea Sharrock,296096
William Kaufman,378385
César Augusto Acevedo,336669
Jason Wise,372315
Min Kyu-dong,338803
Paul Dalio,324289
Jay Bauman,280617
Mike Stoklasa,280617
Ryan Mitchelle,135097
Tao Ruspoli,170292
Thomas Kail,348089
Alex Rudzinski,348089
Patrick Meaney,250902
Sukumar,63378
Sekhar Kammula,55283
Clément Cogitore,336663
Leslie Norman,17720
Ricardo Maldonado,335031
Michael Winner,42526
Claude Chabrol,76200
John Suits,346651
Don Cheadle,316000
Yuen Woo-ping,263341
John Hillcoat,146198
Alex Proyas,205584
Ciro Guerra,336808
Ram Madhvani,376869
Stephen Hopkins,323677
Sharon Wilharm,367493
Richie Adams,296879
Dan Trachtenberg,333371
Babak Najafi,267860
Byron Howard,269149
Rich Moore,269149
Jared Bush,269149
Glenn Ficarra,279641
John Requa,279641
Jonás Cuarón,258363
Cyrus Nowrasteh,318850
Bille Woodruff,378200
Louis Leterrier,267193
Colin Kennedy,287284
Robert Harmon,361263
William Fairman,367513
Max Gogarty,367513
David Tennant,380565
Norman Cohen,20051
Gerald Thomas,24569
Gerald Thomas,17276
Gerald Thomas,24571
Emilis Velyvis,60867
